Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
22/07/2014 22:15:53,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:15:53,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:15:54,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:15:56,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
22/07/2014 22:15:58,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 22:16:00,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
22/07/2014 22:16:03,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:16:03,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:20:38,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:20:40,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
22/07/2014 22:20:42,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
22/07/2014 22:20:44,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:20:46,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
22/07/2014 22:20:48,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
22/07/2014 22:20:50,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:20:53,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
22/07/2014 22:20:55,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
22/07/2014 22:20:57,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:21:07,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 22:21:09,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 22:21:11,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
22/07/2014 22:21:13,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:21:13,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:22:02,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:22:12,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 22:22:14,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
22/07/2014 22:22:17,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
22/07/2014 22:22:19,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:22:19,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:22:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:22:23,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
22/07/2014 22:22:26,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
22/07/2014 22:22:28,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:22:28,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:22:30,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:22:46,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
22/07/2014 22:22:48,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
22/07/2014 22:22:50,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:22:50,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:24:14,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:24:17,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
22/07/2014 22:24:19,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
22/07/2014 22:24:22,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
22/07/2014 22:24:24,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:24:24,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:25:14,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:25:14,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
22/07/2014 22:25:14,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:25:14,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:25:15,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:25:16,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
22/07/2014 22:25:18,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:25:21,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 22:25:23,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 22:25:25,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
22/07/2014 22:25:27,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:25:28,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:27:20,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:27:20,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
22/07/2014 22:27:20,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:27:20,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:27:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:27:22,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 22:27:25,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 22:27:27,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
22/07/2014 22:27:29,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:27:29,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:28:20,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:28:26,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
22/07/2014 22:28:28,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 22:28:30,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
22/07/2014 22:28:33,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:28:33,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:29:14,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:29:18,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 22:29:22,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:29:22,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 22:32:22,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 22:32:54,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
22/07/2014 22:32:56,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
22/07/2014 22:32:58,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 22:32:59,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:27:29,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:27:32,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 23:27:38,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
22/07/2014 23:27:40,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:27:40,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:28:50,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:28:52,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
22/07/2014 23:28:57,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:28:57,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:29:43,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:30:43,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
22/07/2014 23:30:48,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:30:48,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:31:08,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:31:59,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
22/07/2014 23:32:02,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:32:03,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:32:28,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:32:31,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
22/07/2014 23:32:34,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
22/07/2014 23:32:37,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
22/07/2014 23:32:39,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:32:39,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:34:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:34:34,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 23:34:36,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
22/07/2014 23:34:39,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
22/07/2014 23:34:41,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:34:41,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:35:45,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:35:45,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
22/07/2014 23:35:46,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:35:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:35:46,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:35:48,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
22/07/2014 23:35:50,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
22/07/2014 23:35:52,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
22/07/2014 23:35:54,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:35:54,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:43:36,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:43:41,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
22/07/2014 23:43:43,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
22/07/2014 23:43:46,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:43:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
22/07/2014 23:43:48,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
22/07/2014 23:43:50,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
22/07/2014 23:43:53,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
22/07/2014 23:43:56,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
22/07/2014 23:43:57,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
22/07/2014 23:43:58,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 02:21:37,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 02:21:40,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 02:21:43,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 02:21:45,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
23/07/2014 02:21:47,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 02:21:49,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 02:21:49,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 02:22:32,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 02:22:33,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
23/07/2014 02:22:33,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 02:22:33,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 02:22:33,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 02:22:35,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
23/07/2014 02:22:37,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
23/07/2014 02:22:39,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 02:22:41,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 02:22:42,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:09:50,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:09:50,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
23/07/2014 08:09:50,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:09:50,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:09:51,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:09:55,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:09:57,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 08:10:00,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
23/07/2014 08:10:02,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:10:03,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:10:49,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:10:59,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 08:11:01,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 08:11:03,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
23/07/2014 08:11:05,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:11:05,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:14:01,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:14:07,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 08:14:09,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
23/07/2014 08:14:12,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 08:14:14,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:14:14,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:17:11,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:17:18,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
23/07/2014 08:17:21,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 08:17:23,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:17:23,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:18:15,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:18:19,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:18:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:18:24,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:18:27,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
23/07/2014 08:18:30,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 08:18:32,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:18:32,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:31:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:31:27,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 08:31:30,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 08:31:32,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:31:32,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:34:03,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:34:05,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:34:07,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:34:11,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:34:13,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 08:34:15,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:34:19,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
23/07/2014 08:34:21,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 08:34:23,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:34:23,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:38:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:38:30,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 08:38:32,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:38:39,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:38:41,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
23/07/2014 08:38:43,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
23/07/2014 08:38:45,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:38:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:41:45,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:41:47,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:51:11,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:51:21,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 08:51:23,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 08:51:25,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:51:25,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:52:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:52:10,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
23/07/2014 08:52:10,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:52:10,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 08:52:11,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 08:52:14,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 08:52:18,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 08:52:21,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
23/07/2014 08:52:23,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 08:52:25,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 08:52:25,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 09:50:17,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 09:50:21,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 09:50:23,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 09:50:25,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 09:50:27,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:32:58,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:33:05,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 10:33:07,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 10:33:09,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 10:33:11,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:33:11,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:33:53,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:33:55,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
23/07/2014 10:33:57,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:34:06,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:34:08,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:34:12,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:34:14,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:34:16,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
23/07/2014 10:34:19,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 10:34:21,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
23/07/2014 10:34:23,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:34:23,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:35:22,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:35:31,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:35:33,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
23/07/2014 10:35:36,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
23/07/2014 10:35:38,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:35:38,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:37:51,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:37:58,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
23/07/2014 10:38:01,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
23/07/2014 10:38:03,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
23/07/2014 10:38:05,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:38:05,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
23/07/2014 10:40:58,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
23/07/2014 10:41:06,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
23/07/2014 10:41:08,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
23/07/2014 10:41:11,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
23/07/2014 10:41:13,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
23/07/2014 10:41:13,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
